season_start,match_id,date_id,competition,team_id,team_name,player_id,player_name,player_key,position,position_group,is_starting,minutes,goals,assists,shots,passes,pass_accuracy
2021,2021|2021-10-24 00:00:00|Real Madrid|Daniel Carvajal|191,2021-10-24,La Liga,4,Real Madrid,3,Daniel Carvajal,daniel_carvajal|real_madrid,,UNK,False,1,0,0,0,0,0.0
2021,2021|2021-10-24 00:00:00|Real Madrid|Luka Modrić|495,2021-10-24,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,CM,MID,True,90,0,0,1,0,0.0
2021,2021|2021-10-24 00:00:00|Real Madrid|Vinicius Junior|967,2021-10-24,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,FW,FWD,True,86,0,0,0,0,0.0
2021,2021|2021-10-26 00:00:00|Athletic Club|Iñaki Williams|321,2021-10-26,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,FW,FWD,True,90,1,0,4,0,0.0
2021,2021|2021-10-27 00:00:00|Real Madrid|Daniel Carvajal|192,2021-10-27,La Liga,4,Real Madrid,3,Daniel Carvajal,daniel_carvajal|real_madrid,RB,DEF,True,68,0,0,1,0,0.0
2021,2021|2021-10-27 00:00:00|Real Madrid|Vinicius Junior|968,2021-10-27,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,FW,FWD,True,90,0,0,2,0,0.0
2021,2021|2021-10-28 00:00:00|Atlético Madrid|Antoine Griezmann|45,2021-10-28,La Liga,2,Atlético Madrid,1,Antoine Griezmann,antoine_griezmann|atletico_madrid,AM,MID,True,71,1,0,1,0,0.0
2021,2021|2021-10-28 00:00:00|Real Sociedad|Martín Zubimendi|658,2021-10-28,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,DM,MID,True,90,0,0,0,0,0.0
2021,2021|2021-10-30 00:00:00|Real Madrid|Daniel Carvajal|193,2021-10-30,La Liga,4,Real Madrid,3,Daniel Carvajal,daniel_carvajal|real_madrid,,UNK,False,26,0,0,0,0,0.0
2021,2021|2021-10-30 00:00:00|Real Madrid|Luka Modrić|496,2021-10-30,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,CM,MID,True,83,0,1,0,0,0.0
2021,2021|2021-10-30 00:00:00|Real Madrid|Vinicius Junior|969,2021-10-30,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,FW,FWD,True,84,2,0,3,0,0.0
2021,2021|2021-10-31 00:00:00|Athletic Club|Iñaki Williams|322,2021-10-31,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,FW,FWD,True,90,0,0,3,0,0.0
2021,2021|2021-10-31 00:00:00|Atlético Madrid|Antoine Griezmann|46,2021-10-31,La Liga,2,Atlético Madrid,1,Antoine Griezmann,antoine_griezmann|atletico_madrid,AM,MID,True,90,0,0,3,0,0.0
2021,2021|2021-10-31 00:00:00|Real Sociedad|Martín Zubimendi|659,2021-10-31,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,DM,MID,True,90,0,0,0,0,0.0
2021,2021|2021-11-05 00:00:00|Athletic Club|Iñaki Williams|323,2021-11-05,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,FW,FWD,True,90,0,0,2,0,0.0
2021,2021|2021-11-06 00:00:00|Real Madrid|Daniel Carvajal|194,2021-11-06,La Liga,4,Real Madrid,3,Daniel Carvajal,daniel_carvajal|real_madrid,RB,DEF,True,89,0,0,0,0,0.0
2021,2021|2021-11-06 00:00:00|Real Madrid|Vinicius Junior|970,2021-11-06,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,FW,FWD,True,90,0,0,3,0,0.0
2021,2021|2021-11-07 00:00:00|Atlético Madrid|Antoine Griezmann|47,2021-11-07,La Liga,2,Atlético Madrid,1,Antoine Griezmann,antoine_griezmann|atletico_madrid,AM,MID,True,90,1,0,3,0,0.0
2021,2021|2021-11-07 00:00:00|Real Sociedad|Martín Zubimendi|660,2021-11-07,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,CM,MID,True,90,0,0,0,0,0.0
2021,2021|2021-11-19 00:00:00|Athletic Club|Iñaki Williams|324,2021-11-19,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,FW,FWD,True,65,0,0,1,0,0.0
2021,2021|2021-11-20 00:00:00|Atlético Madrid|Antoine Griezmann|48,2021-11-20,La Liga,2,Atlético Madrid,1,Antoine Griezmann,antoine_griezmann|atletico_madrid,FW,FWD,True,74,0,0,3,0,0.0
2021,2021|2021-11-21 00:00:00|Real Madrid|Daniel Carvajal|195,2021-11-21,La Liga,4,Real Madrid,3,Daniel Carvajal,daniel_carvajal|real_madrid,RB,DEF,True,90,0,0,1,0,0.0
2021,2021|2021-11-21 00:00:00|Real Madrid|Luka Modrić|497,2021-11-21,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,CM,MID,True,79,0,1,1,0,0.0
2021,2021|2021-11-21 00:00:00|Real Madrid|Vinicius Junior|971,2021-11-21,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,FW,FWD,True,70,1,0,3,0,0.0
2021,2021|2021-11-21 00:00:00|Real Sociedad|Martín Zubimendi|661,2021-11-21,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,,UNK,False,31,0,0,0,0,0.0
2021,2021|2021-11-26 00:00:00|Athletic Club|Iñaki Williams|325,2021-11-26,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,,UNK,False,31,0,0,1,0,0.0
2021,2021|2021-11-28 00:00:00|Atlético Madrid|Antoine Griezmann|49,2021-11-28,La Liga,2,Atlético Madrid,1,Antoine Griezmann,antoine_griezmann|atletico_madrid,FW,FWD,True,90,1,1,3,0,0.0
2021,2021|2021-11-28 00:00:00|Real Madrid|Daniel Carvajal|196,2021-11-28,La Liga,4,Real Madrid,3,Daniel Carvajal,daniel_carvajal|real_madrid,RB,DEF,True,89,0,0,0,0,0.0
2021,2021|2021-11-28 00:00:00|Real Madrid|Luka Modrić|498,2021-11-28,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,CM,MID,True,72,0,0,0,0,0.0
2021,2021|2021-11-28 00:00:00|Real Madrid|Vinicius Junior|972,2021-11-28,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,FW,FWD,True,89,1,0,4,0,0.0
2021,2021|2021-11-28 00:00:00|Real Sociedad|Martín Zubimendi|662,2021-11-28,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,CM,MID,True,90,0,0,1,0,0.0
2021,2021|2021-12-01 00:00:00|Athletic Club|Iñaki Williams|326,2021-12-01,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,FW,FWD,True,90,0,0,4,0,0.0
2021,2021|2021-12-01 00:00:00|Real Madrid|Luka Modrić|499,2021-12-01,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,CM,MID,True,69,0,1,2,0,0.0
2021,2021|2021-12-01 00:00:00|Real Madrid|Vinicius Junior|973,2021-12-01,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,FW,FWD,True,90,0,0,0,0,0.0
2021,2021|2021-12-04 00:00:00|Atlético Madrid|Antoine Griezmann|50,2021-12-04,La Liga,2,Atlético Madrid,1,Antoine Griezmann,antoine_griezmann|atletico_madrid,FW,FWD,True,59,0,0,3,0,0.0
2021,2021|2021-12-04 00:00:00|Real Madrid|Daniel Carvajal|197,2021-12-04,La Liga,4,Real Madrid,3,Daniel Carvajal,daniel_carvajal|real_madrid,RB,DEF,True,90,0,0,0,0,0.0
2021,2021|2021-12-04 00:00:00|Real Madrid|Luka Modrić|500,2021-12-04,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,CM,MID,True,90,0,0,2,0,0.0
2021,2021|2021-12-04 00:00:00|Real Madrid|Vinicius Junior|974,2021-12-04,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,FW,FWD,True,90,1,0,5,0,0.0
2021,2021|2021-12-04 00:00:00|Real Sociedad|Martín Zubimendi|663,2021-12-04,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,CM,MID,True,90,0,0,0,0,0.0
2021,2021|2021-12-06 00:00:00|Athletic Club|Iñaki Williams|327,2021-12-06,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,FW,FWD,True,90,0,0,1,0,0.0
2021,2021|2021-12-11 00:00:00|Athletic Club|Iñaki Williams|328,2021-12-11,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,FW,FWD,True,90,0,0,1,0,0.0
2021,2021|2021-12-12 00:00:00|Atlético Madrid|Antoine Griezmann|51,2021-12-12,La Liga,2,Atlético Madrid,1,Antoine Griezmann,antoine_griezmann|atletico_madrid,FW,FWD,True,45,0,0,1,0,0.0
2021,2021|2021-12-12 00:00:00|Real Madrid|Daniel Carvajal|198,2021-12-12,La Liga,4,Real Madrid,3,Daniel Carvajal,daniel_carvajal|real_madrid,RB,DEF,True,80,0,0,1,0,0.0
2021,2021|2021-12-12 00:00:00|Real Madrid|Luka Modrić|501,2021-12-12,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,CM,MID,True,90,0,0,0,0,0.0
2021,2021|2021-12-12 00:00:00|Real Madrid|Vinicius Junior|975,2021-12-12,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,FW,FWD,True,86,0,2,2,0,0.0
2021,2021|2021-12-12 00:00:00|Real Sociedad|Martín Zubimendi|664,2021-12-12,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,DM,MID,True,90,0,0,1,0,0.0
2021,2021|2021-12-18 00:00:00|Real Sociedad|Martín Zubimendi|665,2021-12-18,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,CM,MID,True,90,0,0,0,0,0.0
2021,2021|2021-12-19 00:00:00|Athletic Club|Iñaki Williams|329,2021-12-19,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,FW,FWD,True,90,2,0,3,0,0.0
2021,2021|2021-12-19 00:00:00|Real Madrid|Vinicius Junior|976,2021-12-19,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,FW,FWD,True,90,0,0,4,0,0.0
2021,2021|2021-12-22 00:00:00|Athletic Club|Iñaki Williams|330,2021-12-22,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,FW,FWD,True,90,0,0,2,0,0.0
2021,2021|2021-12-22 00:00:00|Real Madrid|Vinicius Junior|977,2021-12-22,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,FW,FWD,True,84,0,0,0,0,0.0
2021,2021|2022-01-02 00:00:00|Real Madrid|Luka Modrić|502,2022-01-02,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,CM,MID,True,90,0,0,3,0,0.0
2021,2021|2022-01-02 00:00:00|Real Sociedad|Martín Zubimendi|666,2022-01-02,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,,UNK,False,10,0,0,0,0,0.0
2021,2021|2022-01-03 00:00:00|Athletic Club|Iñaki Williams|331,2022-01-03,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,FW,FWD,True,90,0,1,3,0,0.0
2021,2021|2022-01-08 00:00:00|Real Madrid|Luka Modrić|503,2022-01-08,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,CM,MID,True,69,0,0,1,0,0.0
2021,2021|2022-01-08 00:00:00|Real Madrid|Vinicius Junior|978,2022-01-08,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,FW,FWD,True,86,2,0,4,0,0.0
2021,2021|2022-01-08 00:00:00|Real Sociedad|Martín Zubimendi|667,2022-01-08,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,,UNK,False,3,0,0,0,0,0.0
2021,2021|2022-01-09 00:00:00|Athletic Club|Iñaki Williams|332,2022-01-09,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,FW,FWD,True,59,0,0,1,0,0.0
2021,2021|2022-01-23 00:00:00|Athletic Club|Iñaki Williams|333,2022-01-23,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,FW,FWD,True,90,0,0,2,0,0.0
2021,2021|2022-01-23 00:00:00|Barcelona|Pedro González López Pedri|827,2022-01-23,La Liga,3,Barcelona,7,Pedro González López Pedri,pedro_gonzalez_lopez_pedri|barcelona,CM,MID,True,89,0,0,0,0,0.0
2021,2021|2022-01-23 00:00:00|Real Madrid|Luka Modrić|504,2022-01-23,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,CM,MID,True,90,1,0,2,0,0.0
2021,2021|2022-01-23 00:00:00|Real Madrid|Vinicius Junior|979,2022-01-23,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,FW,FWD,True,90,0,1,2,0,0.0
2021,2021|2022-02-06 00:00:00|Barcelona|Pedro González López Pedri|828,2022-02-06,La Liga,3,Barcelona,7,Pedro González López Pedri,pedro_gonzalez_lopez_pedri|barcelona,CM,MID,True,65,0,0,1,0,0.0
2021,2021|2022-02-06 00:00:00|Real Madrid|Daniel Carvajal|199,2022-02-06,La Liga,4,Real Madrid,3,Daniel Carvajal,daniel_carvajal|real_madrid,RB,DEF,True,90,0,0,0,0,0.0
2021,2021|2022-02-06 00:00:00|Real Madrid|Luka Modrić|505,2022-02-06,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,CM,MID,True,86,0,0,1,0,0.0
2021,2021|2022-02-06 00:00:00|Real Sociedad|Martín Zubimendi|668,2022-02-06,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,CM,MID,True,90,0,0,0,0,0.0
2021,2021|2022-02-07 00:00:00|Athletic Club|Iñaki Williams|334,2022-02-07,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,,UNK,False,27,0,0,1,0,0.0
2021,2021|2022-02-12 00:00:00|Real Madrid|Daniel Carvajal|200,2022-02-12,La Liga,4,Real Madrid,3,Daniel Carvajal,daniel_carvajal|real_madrid,RB,DEF,True,90,0,0,0,0,0.0
2021,2021|2022-02-12 00:00:00|Real Madrid|Luka Modrić|506,2022-02-12,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,,UNK,False,13,0,0,0,0,0.0
2021,2021|2022-02-12 00:00:00|Real Madrid|Vinicius Junior|980,2022-02-12,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,FW,FWD,True,81,0,0,4,0,0.0
2021,2021|2022-02-13 00:00:00|Barcelona|Pedro González López Pedri|829,2022-02-13,La Liga,3,Barcelona,7,Pedro González López Pedri,pedro_gonzalez_lopez_pedri|barcelona,CM,MID,True,87,1,0,2,0,0.0
2021,2021|2022-02-13 00:00:00|Real Sociedad|Martín Zubimendi|669,2022-02-13,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,DM,MID,True,90,0,0,2,0,0.0
2021,2021|2022-02-14 00:00:00|Athletic Club|Iñaki Williams|335,2022-02-14,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,,UNK,False,20,0,0,2,0,0.0
2021,2021|2022-02-19 00:00:00|Real Madrid|Daniel Carvajal|201,2022-02-19,La Liga,4,Real Madrid,3,Daniel Carvajal,daniel_carvajal|real_madrid,RB,DEF,True,86,0,0,2,0,0.0
2021,2021|2022-02-19 00:00:00|Real Madrid|Luka Modrić|507,2022-02-19,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,CM,MID,True,81,0,0,2,0,0.0
2021,2021|2022-02-19 00:00:00|Real Madrid|Vinicius Junior|981,2022-02-19,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,FW,FWD,True,84,1,0,3,0,0.0
2021,2021|2022-02-20 00:00:00|Athletic Club|Iñaki Williams|336,2022-02-20,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,FW,FWD,True,86,1,0,4,0,0.0
2021,2021|2022-02-20 00:00:00|Barcelona|Pedro González López Pedri|830,2022-02-20,La Liga,3,Barcelona,7,Pedro González López Pedri,pedro_gonzalez_lopez_pedri|barcelona,,UNK,False,31,0,1,1,0,0.0
2021,2021|2022-02-20 00:00:00|Real Sociedad|Martín Zubimendi|670,2022-02-20,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,DM,MID,True,90,0,0,2,0,0.0
2021,2021|2022-02-26 00:00:00|Atlético Madrid|Antoine Griezmann|52,2022-02-26,La Liga,2,Atlético Madrid,1,Antoine Griezmann,antoine_griezmann|atletico_madrid,,UNK,False,27,0,0,2,0,0.0
2021,2021|2022-02-26 00:00:00|Real Madrid|Daniel Carvajal|202,2022-02-26,La Liga,4,Real Madrid,3,Daniel Carvajal,daniel_carvajal|real_madrid,RB,DEF,True,90,0,0,0,0,0.0
2021,2021|2022-02-26 00:00:00|Real Madrid|Luka Modrić|508,2022-02-26,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,CM,MID,True,87,0,0,1,0,0.0
2021,2021|2022-02-26 00:00:00|Real Madrid|Vinicius Junior|982,2022-02-26,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,FW,FWD,True,87,0,1,2,0,0.0
2021,2021|2022-02-27 00:00:00|Athletic Club|Iñaki Williams|337,2022-02-27,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,,UNK,False,14,0,0,1,0,0.0
2021,2021|2022-02-27 00:00:00|Barcelona|Pedro González López Pedri|831,2022-02-27,La Liga,3,Barcelona,7,Pedro González López Pedri,pedro_gonzalez_lopez_pedri|barcelona,CM,MID,True,90,0,0,0,0,0.0
2021,2021|2022-02-27 00:00:00|Real Sociedad|Martín Zubimendi|671,2022-02-27,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,,UNK,False,20,0,0,0,0,0.0
2021,2021|2022-03-02 00:00:00|Real Sociedad|Martín Zubimendi|672,2022-03-02,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,,UNK,False,45,0,0,0,0,0.0
2021,2021|2022-03-05 00:00:00|Real Madrid|Daniel Carvajal|203,2022-03-05,La Liga,4,Real Madrid,3,Daniel Carvajal,daniel_carvajal|real_madrid,RB,DEF,True,83,0,1,1,0,0.0
2021,2021|2022-03-05 00:00:00|Real Madrid|Luka Modrić|509,2022-03-05,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,CM,MID,True,81,1,1,2,0,0.0
2021,2021|2022-03-05 00:00:00|Real Madrid|Vinicius Junior|983,2022-03-05,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,FW,FWD,True,81,0,0,1,0,0.0
2021,2021|2022-03-05 00:00:00|Real Sociedad|Martín Zubimendi|673,2022-03-05,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,,UNK,False,27,0,0,0,0,0.0
2021,2021|2022-03-06 00:00:00|Atlético Madrid|Antoine Griezmann|53,2022-03-06,La Liga,2,Atlético Madrid,1,Antoine Griezmann,antoine_griezmann|atletico_madrid,,UNK,False,64,0,1,1,0,0.0
2021,2021|2022-03-06 00:00:00|Barcelona|Pedro González López Pedri|832,2022-03-06,La Liga,3,Barcelona,7,Pedro González López Pedri,pedro_gonzalez_lopez_pedri|barcelona,CM,MID,True,90,0,0,2,0,0.0
2021,2021|2022-03-07 00:00:00|Athletic Club|Iñaki Williams|338,2022-03-07,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,FW,FWD,True,78,1,0,6,0,0.0
2021,2021|2022-03-11 00:00:00|Atlético Madrid|Antoine Griezmann|54,2022-03-11,La Liga,2,Atlético Madrid,1,Antoine Griezmann,antoine_griezmann|atletico_madrid,FW,FWD,True,59,0,0,0,0,0.0
2021,2021|2022-03-13 00:00:00|Athletic Club|Iñaki Williams|339,2022-03-13,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,FW,FWD,True,58,0,0,1,0,0.0
2021,2021|2022-03-13 00:00:00|Barcelona|Pedro González López Pedri|833,2022-03-13,La Liga,3,Barcelona,7,Pedro González López Pedri,pedro_gonzalez_lopez_pedri|barcelona,CM,MID,True,72,0,0,2,0,0.0
2021,2021|2022-03-13 00:00:00|Real Sociedad|Martín Zubimendi|674,2022-03-13,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,,UNK,False,45,1,0,2,0,0.0
2021,2021|2022-03-14 00:00:00|Real Madrid|Daniel Carvajal|204,2022-03-14,La Liga,4,Real Madrid,3,Daniel Carvajal,daniel_carvajal|real_madrid,,UNK,False,21,0,0,0,0,0.0
2021,2021|2022-03-14 00:00:00|Real Madrid|Luka Modrić|510,2022-03-14,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,,UNK,False,31,0,0,0,0,0.0
2021,2021|2022-03-14 00:00:00|Real Madrid|Vinicius Junior|984,2022-03-14,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,FW,FWD,True,90,1,0,2,0,0.0
2021,2021|2022-03-18 00:00:00|Athletic Club|Iñaki Williams|340,2022-03-18,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,FW,FWD,True,77,0,1,5,0,0.0
2021,2021|2022-03-19 00:00:00|Atlético Madrid|Antoine Griezmann|55,2022-03-19,La Liga,2,Atlético Madrid,1,Antoine Griezmann,antoine_griezmann|atletico_madrid,FW,FWD,True,89,0,0,4,0,0.0
2021,2021|2022-03-20 00:00:00|Barcelona|Pedro González López Pedri|834,2022-03-20,La Liga,3,Barcelona,7,Pedro González López Pedri,pedro_gonzalez_lopez_pedri|barcelona,CM,MID,True,85,0,0,0,0,0.0
2021,2021|2022-03-20 00:00:00|Real Madrid|Daniel Carvajal|205,2022-03-20,La Liga,4,Real Madrid,3,Daniel Carvajal,daniel_carvajal|real_madrid,RB,DEF,True,45,0,0,0,0,0.0
2021,2021|2022-03-20 00:00:00|Real Madrid|Luka Modrić|511,2022-03-20,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,AM,MID,True,90,0,0,1,0,0.0
2021,2021|2022-03-20 00:00:00|Real Madrid|Vinicius Junior|985,2022-03-20,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,LW,FWD,True,90,0,0,2,0,0.0
2021,2021|2022-03-20 00:00:00|Real Sociedad|Martín Zubimendi|675,2022-03-20,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,CM,MID,True,90,0,0,0,0,0.0
2021,2021|2022-04-02 00:00:00|Atlético Madrid|Antoine Griezmann|56,2022-04-02,La Liga,2,Atlético Madrid,1,Antoine Griezmann,antoine_griezmann|atletico_madrid,FW,FWD,True,60,0,0,0,0,0.0
2021,2021|2022-04-02 00:00:00|Real Madrid|Daniel Carvajal|206,2022-04-02,La Liga,4,Real Madrid,3,Daniel Carvajal,daniel_carvajal|real_madrid,,UNK,False,30,0,0,0,0,0.0
2021,2021|2022-04-02 00:00:00|Real Madrid|Luka Modrić|512,2022-04-02,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,CM,MID,True,73,0,0,1,0,0.0
2021,2021|2022-04-02 00:00:00|Real Madrid|Vinicius Junior|986,2022-04-02,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,FW,FWD,True,90,0,0,1,0,0.0
2021,2021|2022-04-03 00:00:00|Athletic Club|Iñaki Williams|341,2022-04-03,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,FW,FWD,True,74,0,0,5,0,0.0
2021,2021|2022-04-03 00:00:00|Barcelona|Pedro González López Pedri|835,2022-04-03,La Liga,3,Barcelona,7,Pedro González López Pedri,pedro_gonzalez_lopez_pedri|barcelona,CM,MID,True,90,1,0,2,0,0.0
2021,2021|2022-04-04 00:00:00|Real Sociedad|Martín Zubimendi|676,2022-04-04,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,DM,MID,True,90,0,0,3,0,0.0
2021,2021|2022-04-09 00:00:00|Athletic Club|Iñaki Williams|342,2022-04-09,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,FW,FWD,True,90,0,0,4,0,0.0
2021,2021|2022-04-09 00:00:00|Atlético Madrid|Antoine Griezmann|57,2022-04-09,La Liga,2,Atlético Madrid,1,Antoine Griezmann,antoine_griezmann|atletico_madrid,FW,FWD,True,45,0,0,2,0,0.0
2021,2021|2022-04-09 00:00:00|Real Madrid|Vinicius Junior|987,2022-04-09,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,FW,FWD,True,82,0,1,2,0,0.0
2021,2021|2022-04-10 00:00:00|Barcelona|Pedro González López Pedri|836,2022-04-10,La Liga,3,Barcelona,7,Pedro González López Pedri,pedro_gonzalez_lopez_pedri|barcelona,,UNK,False,35,1,0,1,0,0.0
2021,2021|2022-04-10 00:00:00|Real Sociedad|Martín Zubimendi|677,2022-04-10,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,DM,MID,True,90,0,0,0,0,0.0
2021,2021|2022-04-15 00:00:00|Real Sociedad|Martín Zubimendi|678,2022-04-15,La Liga,5,Real Sociedad,6,Martín Zubimendi,martin_zubimendi|real_sociedad,DM,MID,True,90,0,0,0,0,0.0
2021,2021|2022-04-17 00:00:00|Athletic Club|Iñaki Williams|343,2022-04-17,La Liga,1,Athletic Club,4,Iñaki Williams,inaki_williams|athletic_club,FW,FWD,True,45,0,0,2,0,0.0
2021,2021|2022-04-17 00:00:00|Atlético Madrid|Antoine Griezmann|58,2022-04-17,La Liga,2,Atlético Madrid,1,Antoine Griezmann,antoine_griezmann|atletico_madrid,,UNK,False,45,0,0,0,0,0.0
2021,2021|2022-04-17 00:00:00|Real Madrid|Daniel Carvajal|207,2022-04-17,La Liga,4,Real Madrid,3,Daniel Carvajal,daniel_carvajal|real_madrid,LB,DEF,True,90,0,2,1,0,0.0
2021,2021|2022-04-17 00:00:00|Real Madrid|Luka Modrić|513,2022-04-17,La Liga,4,Real Madrid,5,Luka Modrić,luka_modric|real_madrid,CM,MID,True,80,0,0,0,0,0.0
2021,2021|2022-04-17 00:00:00|Real Madrid|Vinicius Junior|988,2022-04-17,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,FW,FWD,True,90,0,0,1,0,0.0
2021,2021|2022-04-20 00:00:00|Atlético Madrid|Antoine Griezmann|59,2022-04-20,La Liga,2,Atlético Madrid,1,Antoine Griezmann,antoine_griezmann|atletico_madrid,FW,FWD,True,69,0,0,1,0,0.0
2021,2021|2022-04-20 00:00:00|Real Madrid|Daniel Carvajal|208,2022-04-20,La Liga,4,Real Madrid,3,Daniel Carvajal,daniel_carvajal|real_madrid,,UNK,False,45,0,0,0,0,0.0
2021,2021|2022-04-20 00:00:00|Real Madrid|Vinicius Junior|989,2022-04-20,La Liga,4,Real Madrid,8,Vinicius Junior,vinicius_junior|real_madrid,,UNK,False,1,0,1,1,0,0.0
